pays,code_pays,annee,produit,code_produit,dispo_int,alim_ani,semences,pertes,transfo,nourriture,autres_utilisations
"Chine, continentale",41,2013,Huile de Germe de Maïs,2582,254000,,,,,254000,
"Chine, continentale",41,2013,Huil Plantes Oleif Autr,2586,1027000,,,,,112000,915000
"Chine, continentale",41,2013,Tomates,2601,46660000,,,3539000,,43122000,
"Chine, continentale",41,2013,Oignons,2602,21557000,,,2230000,,19327000,
"Chine, continentale",41,2013,"Légumes, Autres",2605,500070000,35582000,,37638000,,426850000,
"Chine, continentale",41,2013,"Oranges, Mandarines",2611,21940000,,,739000,,21201000,
"Chine, continentale",41,2013,Citrons & Limes,2612,1914000,,,192000,,1722000,
"Chine, continentale",41,2013,Pamplemousse,2613,3591000,,,374000,,3218000,
"Chine, continentale",41,2013,"Agrumes, Autres",2614,4481000,,,,,4481000,
"Chine, continentale",41,2013,Bananes,2615,12579000,,,2518000,,10061000,
"Chine, continentale",41,2013,Pommes,2617,36076000,,,3972000,2713000,29391000,
"Chine, continentale",41,2013,Ananas,2618,1431000,,,71000,8000,1351000,
"Chine, continentale",41,2013,Dattes,2619,159000,,,8000,,151000,
"Chine, continentale",41,2013,Raisin,2620,11578000,,,352000,2270000,8956000,
"Chine, continentale",41,2013,"Fruits, Autres",2625,54643000,,,3409000,1637000,49597000,
"Chine, continentale",41,2013,Café,2630,63000,,,,,63000,
"Chine, continentale",41,2013,Feve de Cacao,2633,117000,,,,,117000,
"Chine, continentale",41,2013,Thé,2635,1610000,,,58000,,1560000,
"Chine, continentale",41,2013,Poivre,2640,32000,,,,,32000,
"Chine, continentale",41,2013,Piments,2641,208000,,,9000,,199000,
"Chine, continentale",41,2013,Girofles,2642,2000,,,,,2000,
"Chine, continentale",41,2013,"Épices, Autres",2645,176000,,,,,176000,
"Chine, continentale",41,2013,Vin,2655,2075000,,,,,2075000,
"Chine, continentale",41,2013,Bière,2656,50583000,,,,,50583000,
"Chine, continentale",41,2013,Boissons Fermentés,2657,2806000,,,57000,,2749000,
"Chine, continentale",41,2013,Boissons Alcooliques,2658,9489000,,,,,6989000,2500000
"Chine, continentale",41,2013,"Alcool, non Comestible",2659,154000,,,,,,154000
"Chine, continentale",41,2013,Aliments pour enfants,2680,121000,,,,,121000,
"Chine, continentale",41,2013,Viande de Bovins,2731,7089000,,,,,7089000,
"Chine, continentale",41,2013,Viande d'Ovins/Caprins,2732,4337000,,,,,4337000,
"Chine, continentale",41,2013,Viande de Suides,2733,53268000,,,,21000,53247000,
"Chine, continentale",41,2013,Viande de Volailles,2734,18285000,,,,2000,18284000,
"Chine, continentale",41,2013,"Viande, Autre",2735,1635000,1000,,,0,1635000,
"Chine, continentale",41,2013,Abats Comestible,2736,4797000,,,,,4771000,26000
"Chine, continentale",41,2013,Graisses Animales Crue,2737,4166000,,,,,2626000,1551000
"Chine, continentale",41,2013,"Beurre, Ghee",2740,149000,,,,,149000,
"Chine, continentale",41,2013,Crème,2743,0,,,,,0,
"Chine, continentale",41,2013,Oeufs,2744,28662000,,736000,1438000,,25999000,489000
"Chine, continentale",41,2013,Miel,2745,330000,,,,,330000,
"Chine, continentale",41,2013,Poissons Eau Douce,2761,24226000,,,,,22226000,2000000
"Chine, continentale",41,2013,Perciform,2762,4675000,,,,,4675000,0
"Chine, continentale",41,2013,Poissons Pelagiques,2763,9065000,8634000,,,,431000,0
"Chine, continentale",41,2013,"Poissons Marins, Autres",2764,1792000,0,,,,1792000,0
"Chine, continentale",41,2013,Crustacés,2765,5331000,,,,,5331000,0
"Chine, continentale",41,2013,Cephalopodes,2766,1028000,,,,,1028000,0
"Chine, continentale",41,2013,"Mollusques, Autres",2767,12270000,,0,,,12270000,0
"Chine, continentale",41,2013,Animaux Aquatiques Autre,2769,941000,,,,,941000,0
"Chine, continentale",41,2013,Plantes Aquatiques,2775,13086000,,,,,13086000,0
"Chine, continentale",41,2013,Huiles de Poissons,2781,81000,0,,,,0,80000
"Chine, continentale",41,2013,Huiles de Foie de Poisso,2782,0,,,,,0,0
"Chine, continentale",41,2013,Riz (Eq Blanchi),2805,133507000,12052000,4669000,6393000,0,108321000,2072000
"Chine, continentale",41,2013,Lait - Excl Beurre,2848,48271000,1608000,,1410000,0,45252000,
"Chine, continentale",41,2013,Miscellanees,2899,,,,,,,
Colombie,44,2013,Blé,2511,1464000,,0,21000,3000,1439000,
Colombie,44,2013,Orge,2513,307000,2000,1000,5000,242000,58000,
Colombie,44,2013,Maïs,2514,5340000,3770000,10000,81000,22000,1457000,
Colombie,44,2013,Seigle,2515,1000,1000,,,,,
Colombie,44,2013,Avoine,2516,10000,,0,0,,10000,
Colombie,44,2013,Millet,2517,0,0,,,,,
Colombie,44,2013,Sorgho,2518,541000,525000,0,16000,,,
Colombie,44,2013,"Céréales, Autres",2520,16000,12000,,,,3000,
Colombie,44,2013,Pommes de Terre,2531,2247000,213000,85000,258000,73000,1616000,2000
Colombie,44,2013,Manioc,2532,2257000,60000,,67000,22000,1858000,250000
Colombie,44,2013,Patates douces,2533,0,,,,,,
Colombie,44,2013,Racines nda,2534,72000,,,,,72000,
Colombie,44,2013,Ignames,2535,363000,47000,,36000,,279000,
Colombie,44,2013,"Sucre, canne",2536,34870000,108000,1122000,,30694000,,2946000
Colombie,44,2013,"Sucre, betterave",2537,35000,,,,,35000,
Colombie,44,2013,Sucre non centrifugé,2541,1291000,80000,,27000,,1184000,
Colombie,44,2013,Sucre Eq Brut,2542,1623000,20000,,,,1603000,0
Colombie,44,2013,Edulcorants Autres,2543,34000,,,,,32000,3000
Colombie,44,2013,Haricots,2546,165000,,8000,2000,,155000,
Colombie,44,2013,Pois,2547,84000,,1000,1000,,81000,
Colombie,44,2013,Légumineuses Autres,2549,74000,,0,1000,,73000,
Colombie,44,2013,Noix,2551,8000,,,,,8000,
Colombie,44,2013,Soja,2555,436000,,2000,4000,386000,43000,
Colombie,44,2013,Arachides Decortiquees,2556,13000,,0,0,,13000,
Colombie,44,2013,Graines de tournesol,2557,2000,,0,,2000,,
Colombie,44,2013,Graines Colza/Moutarde,2558,1000,,0,,0,1000,
Colombie,44,2013,Graines de coton,2559,36000,,1000,0,34000,,0
Colombie,44,2013,Coco (Incl Coprah),2560,121000,,,,0,109000,12000
Colombie,44,2013,Sésame,2561,3000,,0,0,3000,,
Colombie,44,2013,Palmistes,2562,224000,,,,224000,,
Colombie,44,2013,Olives,2563,1000,,,,,1000,
Colombie,44,2013,"Plantes Oleiferes, Autre",2570,1000,,,,0,0,1000
Colombie,44,2013,Huile de Soja,2571,310000,,,,,276000,35000
Colombie,44,2013,Huile d'Arachide,2572,0,,,,,0,
Colombie,44,2013,Huile de Tournesol,2573,37000,,,,,25000,12000
Colombie,44,2013,Huile de Colza&Moutarde,2574,13000,,,,,13000,
Colombie,44,2013,Huile Graines de Coton,2575,7000,,,,,7000,
Colombie,44,2013,Huile de Palmistes,2576,33000,,,,,33000,
Colombie,44,2013,Huile de Palme,2577,853000,,,,,335000,518000
Colombie,44,2013,Huile de Coco,2578,0,,,,,0,
Colombie,44,2013,Huile de Sésame,2579,1000,,,,,1000,
Colombie,44,2013,Huile d'Olive,2580,4000,,,,,4000,
Colombie,44,2013,Huile de Germe de Maïs,2582,24000,,,,,24000,
Colombie,44,2013,Huil Plantes Oleif Autr,2586,13000,,,,4000,0,9000
Colombie,44,2013,Tomates,2601,732000,,,27000,,704000,
Colombie,44,2013,Oignons,2602,522000,,,97000,,425000,
Colombie,44,2013,"Légumes, Autres",2605,1036000,45000,,79000,,913000,
Colombie,44,2013,"Oranges, Mandarines",2611,398000,,,32000,,366000,
Colombie,44,2013,Citrons & Limes,2612,118000,,,,,118000,
Colombie,44,2013,Pamplemousse,2613,1000,,,,,1000,
Colombie,44,2013,"Agrumes, Autres",2614,653000,,,,,653000,
Colombie,44,2013,Bananes,2615,552000,0,,42000,,510000,
Colombie,44,2013,Bananes plantains,2616,3231000,333000,,333000,,2566000,
Colombie,44,2013,Pommes,2617,109000,,,,,109000,
Colombie,44,2013,Ananas,2618,641000,,,161000,,480000,
Colombie,44,2013,Dattes,2619,0,,,,,0,
Colombie,44,2013,Raisin,2620,72000,,,7000,,65000,
Colombie,44,2013,"Fruits, Autres",2625,2370000,,,206000,,2164000,
Colombie,44,2013,Café,2630,89000,,,7000,,82000,
Colombie,44,2013,Feve de Cacao,2633,45000,,,2000,,42000,
Colombie,44,2013,Thé,2635,2000,,,,,2000,
Colombie,44,2013,Poivre,2640,0,,,,,0,
Colombie,44,2013,Piments,2641,-3000,,,,,,
Colombie,44,2013,Girofles,2642,0,,,,,0,
Colombie,44,2013,"Épices, Autres",2645,23000,,,,,23000,
Colombie,44,2013,Vin,2655,17000,,,,,17000,
Colombie,44,2013,Bière,2656,2018000,,,,,2018000,
Colombie,44,2013,Boissons Fermentés,2657,0,,,,,0,
Colombie,44,2013,Boissons Alcooliques,2658,110000,,,,,110000,
Colombie,44,2013,"Alcool, non Comestible",2659,111000,,,,,,111000
Colombie,44,2013,Aliments pour enfants,2680,8000,,,,,8000,
Colombie,44,2013,Viande de Bovins,2731,807000,,,17000,,790000,
Colombie,44,2013,Viande d'Ovins/Caprins,2732,10000,,,,,10000,
Colombie,44,2013,Viande de Suides,2733,314000,,,,,314000,
Colombie,44,2013,Viande de Volailles,2734,1332000,,,,,1332000,
Colombie,44,2013,"Viande, Autre",2735,7000,,,,,7000,
Colombie,44,2013,Abats Comestible,2736,140000,,,,,140000,
Colombie,44,2013,Graisses Animales Crue,2737,60000,,,,,51000,9000
Colombie,44,2013,"Beurre, Ghee",2740,21000,,,,,21000,
Colombie,44,2013,Crème,2743,1000,,,,,1000,
Colombie,44,2013,Oeufs,2744,668000,,102000,45000,,521000,
Colombie,44,2013,Miel,2745,2000,,,,,2000,
Colombie,44,2013,Poissons Eau Douce,2761,152000,,,,,152000,0
Colombie,44,2013,Perciform,2762,6000,,,,,6000,0
Colombie,44,2013,Poissons Pelagiques,2763,209000,83000,,,,126000,0
Colombie,44,2013,"Poissons Marins, Autres",2764,7000,0,,,,7000,0
Colombie,44,2013,Crustacés,2765,4000,,,,,4000,0
Colombie,44,2013,Cephalopodes,2766,4000,,,,,4000,0
Colombie,44,2013,"Mollusques, Autres",2767,2000,,,,,2000,0
Colombie,44,2013,Animaux Aquatiques Autre,2769,0,,,,,0,0
Colombie,44,2013,Plantes Aquatiques,2775,0,,,,,0,0
Colombie,44,2013,Huiles de Poissons,2781,2000,,,,,0,2000
Colombie,44,2013,Huiles de Foie de Poisso,2782,0,,,,,0,0
Colombie,44,2013,Riz (Eq Blanchi),2805,1562000,29000,67000,14000,98000,1354000,
Colombie,44,2013,Lait - Excl Beurre,2848,6483000,783000,,452000,,5242000,7000
Colombie,44,2013,Miscellanees,2899,,,,,,,
Congo,46,2013,Blé,2511,181000,,,3000,,178000,0
Congo,46,2013,Orge,2513,41000,,,,23000,18000,
Congo,46,2013,Maïs,2514,17000,,0,1000,0,16000,0
Congo,46,2013,Seigle,2515,0,0,,,,0,
Congo,46,2013,Avoine,2516,1000,0,,,,1000,
Congo,46,2013,Millet,2517,14000,14000,,,,,
Congo,46,2013,Sorgho,2518,0,0,,,,,
Congo,46,2013,"Céréales, Autres",2520,2000,2000,,,,0,
Congo,46,2013,Pommes de Terre,2531,11000,,1000,1000,,9000,0
Congo,46,2013,Manioc,2532,1250000,0,,150000,,1100000,0
Congo,46,2013,Patates douces,2533,9000,,,1000,,8000,
Congo,46,2013,Racines nda,2534,58000,,,7000,,51000,
Congo,46,2013,Ignames,2535,16000,,,2000,,14000,
Congo,46,2013,"Sucre, canne",2536,650000,,,145000,500000,5000,
Congo,46,2013,Sucre Eq Brut,2542,77000,,,,,77000,
Congo,46,2013,Edulcorants Autres,2543,1000,,,,,1000,
Congo,46,2013,Haricots,2546,9000,,0,0,,9000,
Congo,46,2013,Pois,2547,7000,,0,0,,6000,
Congo,46,2013,Légumineuses Autres,2549,0,,,,,0,
Congo,46,2013,Noix,2551,0,,,,,0,
Congo,46,2013,Soja,2555,0,,,,,0,
Congo,46,2013,Arachides Decortiquees,2556,23000,,2000,1000,7000,13000,
Congo,46,2013,Graines Colza/Moutarde,2558,0,,,,,0,
Congo,46,2013,Coco (Incl Coprah),2560,4000,,,,,4000,
Congo,46,2013,Sésame,2561,0,,0,,,0,
Congo,46,2013,Palmistes,2562,5000,,,,,5000,
Congo,46,2013,Olives,2563,0,,,,,0,
Congo,46,2013,"Plantes Oleiferes, Autre",2570,4000,0,0,0,,4000,
Congo,46,2013,Huile de Soja,2571,1000,,,,,1000,
Congo,46,2013,Huile d'Arachide,2572,3000,,,,,3000,
Congo,46,2013,Huile de Tournesol,2573,0,,,,,0,
Congo,46,2013,Huile de Colza&Moutarde,2574,0,,,,,0,
Congo,46,2013,Huile Graines de Coton,2575,1000,,,,,1000,
Congo,46,2013,Huile de Palmistes,2576,0,,,,,0,
Congo,46,2013,Huile de Palme,2577,73000,,,,,35000,38000
Congo,46,2013,Huile d'Olive,2580,0,,,,,0,
Congo,46,2013,Huile de Germe de Maïs,2582,0,,,,,0,
Congo,46,2013,Huil Plantes Oleif Autr,2586,4000,,,,,3000,1000
Congo,46,2013,Tomates,2601,20000,,,0,,19000,
Congo,46,2013,Oignons,2602,9000,,,1000,,8000,
Congo,46,2013,"Légumes, Autres",2605,143000,,,4000,,139000,
Congo,46,2013,"Oranges, Mandarines",2611,13000,,,0,,13000,
Congo,46,2013,Citrons & Limes,2612,6000,,,0,,6000,
Congo,46,2013,Pamplemousse,2613,5000,,,,,5000,
Congo,46,2013,"Agrumes, Autres",2614,1000,,,,,1000,
Congo,46,2013,Bananes,2615,104000,,,10000,,94000,
Congo,46,2013,Bananes plantains,2616,86000,,,9000,,78000,
Congo,46,2013,Pommes,2617,3000,,,,,3000,
Congo,46,2013,Ananas,2618,5000,,,0,,5000,
Congo,46,2013,Dattes,2619,0,,,,,0,
Congo,46,2013,Raisin,2620,2000,,,0,,2000,
Congo,46,2013,"Fruits, Autres",2625,88000,,,4000,,84000,
Congo,46,2013,Café,2630,2000,,,,,1000,1000
Congo,46,2013,Feve de Cacao,2633,4000,,,,4000,0,
Congo,46,2013,Thé,2635,0,,,,,0,
Congo,46,2013,Poivre,2640,0,,,,,0,
Congo,46,2013,Piments,2641,0,,,,,0,
Congo,46,2013,"Épices, Autres",2645,1000,,,,,1000,
Congo,46,2013,Vin,2655,5000,,,,,5000,
Congo,46,2013,Bière,2656,168000,,,,,168000,
Congo,46,2013,Boissons Fermentés,2657,0,,,,,0,
Congo,46,2013,Boissons Alcooliques,2658,3000,,,,,3000,
Congo,46,2013,"Alcool, non Comestible",2659,3000,,,,,,3000
Congo,46,2013,Aliments pour enfants,2680,2000,,,,,2000,
Congo,46,2013,Viande de Bovins,2731,19000,,,,,19000,
Congo,46,2013,Viande d'Ovins/Caprins,2732,2000,,,,,2000,
Congo,46,2013,Viande de Suides,2733,11000,,,,,11000,
Congo,46,2013,Viande de Volailles,2734,58000,,,,,58000,
Congo,46,2013,"Viande, Autre",2735,41000,,,,,41000,
Congo,46,2013,Abats Comestible,2736,11000,,,,,11000,
Congo,46,2013,Graisses Animales Crue,2737,0,,,,,0,0
Congo,46,2013,"Beurre, Ghee",2740,0,,,,,0,
Congo,46,2013,Crème,2743,0,,,,,0,
Congo,46,2013,Oeufs,2744,4000,,0,1000,,3000,
Congo,46,2013,Miel,2745,0,,,,,0,
Congo,46,2013,Poissons Eau Douce,2761,36000,,,,,36000,0
Congo,46,2013,Perciform,2762,35000,,,,,35000,0
Congo,46,2013,Poissons Pelagiques,2763,41000,0,,,,41000,0
Congo,46,2013,"Poissons Marins, Autres",2764,5000,,,,,5000,0
Congo,46,2013,Crustacés,2765,1000,,,,,1000,0
Congo,46,2013,Cephalopodes,2766,0,,,,,0,0
Congo,46,2013,"Mollusques, Autres",2767,0,,,,,0,0
Congo,46,2013,Animaux Aquatiques Autre,2769,0,,,,,0,0
Congo,46,2013,Plantes Aquatiques,2775,0,,,,,0,0
Congo,46,2013,Huiles de Poissons,2781,0,0,,,,0,0
Congo,46,2013,Huiles de Foie de Poisso,2782,0,,,,,0,0
Congo,46,2013,Riz (Eq Blanchi),2805,95000,,0,2000,20000,73000,0
Congo,46,2013,Lait - Excl Beurre,2848,48000,,,,,48000,0
Congo,46,2013,Miscellanees,2899,,,,,,,
Costa Rica,48,2013,Blé,2511,199000,,,8000,,192000,0
Costa Rica,48,2013,Orge,2513,27000,0,,,12000,15000,
Costa Rica,48,2013,Maïs,2514,706000,606000,0,34000,,52000,13000
Costa Rica,48,2013,Seigle,2515,0,,,,,0,
Costa Rica,48,2013,Avoine,2516,7000,0,,,,7000,
Costa Rica,48,2013,Millet,2517,1000,1000,,,,,
Costa Rica,48,2013,Sorgho,2518,1000,1000,0,0,,,
Costa Rica,48,2013,"Céréales, Autres",2520,1000,1000,,,,0,
Costa Rica,48,2013,Pommes de Terre,2531,103000,2000,3000,6000,,75000,17000
Costa Rica,48,2013,Manioc,2532,32000,,,7000,,22000,3000
Costa Rica,48,2013,Patates douces,2533,0,,,,,0,
Costa Rica,48,2013,Racines nda,2534,17000,,,,,20000,
Costa Rica,48,2013,Ignames,2535,6000,,2000,,,4000,0
Costa Rica,48,2013,"Sucre, canne",2536,4850000,8000,36000,295000,4511000,,
Costa Rica,48,2013,"Sucre, betterave",2537,0,,,,,,
Costa Rica,48,2013,Sucre non centrifugé,2541,12000,,,,0,12000,
Costa Rica,48,2013,Sucre Eq Brut,2542,234000,,,,,234000,0
Costa Rica,48,2013,Edulcorants Autres,2543,9000,,,,,9000,
Costa Rica,48,2013,Haricots,2546,51000,,0,2000,,49000,
Costa Rica,48,2013,Pois,2547,0,,,,,0,
Costa Rica,48,2013,Légumineuses Autres,2549,2000,0,,,,2000,
Costa Rica,48,2013,Noix,2551,4000,,,,,4000,
Costa Rica,48,2013,Soja,2555,251000,,,,244000,8000,
Costa Rica,48,2013,Arachides Decortiquees,2556,3000,,0,,,3000,
Costa Rica,48,2013,Graines de tournesol,2557,1000,,,,,1000,
Costa Rica,48,2013,Graines Colza/Moutarde,2558,0,,,,,0,0
Costa Rica,48,2013,Graines de coton,2559,0,,0,,0,,
Costa Rica,48,2013,Coco (Incl Coprah),2560,9000,,,1000,2000,6000,
Costa Rica,48,2013,Sésame,2561,0,,0,,0,,
Costa Rica,48,2013,Palmistes,2562,62000,,,,52000,,10000
Costa Rica,48,2013,Olives,2563,1000,,,,,1000,
Costa Rica,48,2013,"Plantes Oleiferes, Autre",2570,14000,1000,,,13000,0,0
Costa Rica,48,2013,Huile de Soja,2571,35000,,,,,32000,2000
Costa Rica,48,2013,Huile d'Arachide,2572,0,,,,,0,
Costa Rica,48,2013,Huile de Tournesol,2573,4000,,,,,4000,0
Costa Rica,48,2013,Huile de Colza&Moutarde,2574,0,,,,,,0
Costa Rica,48,2013,Huile Graines de Coton,2575,0,,,,,0,
Costa Rica,48,2013,Huile de Palmistes,2576,0,,,,,0,0
Costa Rica,48,2013,Huile de Palme,2577,135000,,,,,31000,104000
Costa Rica,48,2013,Huile de Coco,2578,0,,,,,0,0
Costa Rica,48,2013,Huile de Sésame,2579,0,,,,,0,
Costa Rica,48,2013,Huile d'Olive,2580,2000,,,,,2000,
Costa Rica,48,2013,Huile de Germe de Maïs,2582,1000,,,,,1000,
Costa Rica,48,2013,Huil Plantes Oleif Autr,2586,5000,,,,0,0,5000
Costa Rica,48,2013,Tomates,2601,118000,,,6000,,112000,
Costa Rica,48,2013,Oignons,2602,41000,,,4000,,37000,
Costa Rica,48,2013,"Légumes, Autres",2605,89000,0,,5000,,93000,
Costa Rica,48,2013,"Oranges, Mandarines",2611,195000,,,52000,,143000,
Costa Rica,48,2013,Citrons & Limes,2612,32000,,,,,32000,
Costa Rica,48,2013,Pamplemousse,2613,21000,,,,,20000,1000
Costa Rica,48,2013,"Agrumes, Autres",2614,0,,,,,0,
Costa Rica,48,2013,Bananes,2615,248000,186000,,60000,,2000,
Costa Rica,48,2013,Bananes plantains,2616,98000,5000,,15000,,78000,
Costa Rica,48,2013,Pommes,2617,41000,,,,,41000,
Costa Rica,48,2013,Ananas,2618,460000,,,483000,,142000,
Costa Rica,48,2013,Dattes,2619,0,,,,,0,
Costa Rica,48,2013,Raisin,2620,13000,,,,,13000,
Costa Rica,48,2013,"Fruits, Autres",2625,185000,,,18000,,179000,
Costa Rica,48,2013,Café,2630,14000,,,1000,0,13000,
Costa Rica,48,2013,Feve de Cacao,2633,5000,,,,,5000,
Costa Rica,48,2013,Thé,2635,1000,,,,,1000,
Costa Rica,48,2013,Poivre,2640,1000,,,,,1000,
Costa Rica,48,2013,Piments,2641,-1000,,,,,,
Costa Rica,48,2013,Girofles,2642,0,,,,,0,
Costa Rica,48,2013,"Épices, Autres",2645,1000,,,,,1000,
Costa Rica,48,2013,Vin,2655,10000,,,,,10000,
Costa Rica,48,2013,Bière,2656,62000,,,,,62000,
Costa Rica,48,2013,Boissons Fermentés,2657,0,,,,,0,
Costa Rica,48,2013,Boissons Alcooliques,2658,39000,,,,,39000,
Costa Rica,48,2013,"Alcool, non Comestible",2659,1000,,,,,,1000
Costa Rica,48,2013,Aliments pour enfants,2680,3000,,,,,3000,
Costa Rica,48,2013,Viande de Bovins,2731,74000,,,,,74000,
Costa Rica,48,2013,Viande d'Ovins/Caprins,2732,0,,,,,0,
Costa Rica,48,2013,Viande de Suides,2733,51000,,,,,50000,1000
Costa Rica,48,2013,Viande de Volailles,2734,119000,,,,,119000,
Costa Rica,48,2013,"Viande, Autre",2735,0,,,,,0,
Costa Rica,48,2013,Abats Comestible,2736,9000,,,,,9000,
Costa Rica,48,2013,Graisses Animales Crue,2737,27000,,,,,19000,8000
Costa Rica,48,2013,"Beurre, Ghee",2740,6000,,,,,6000,
Costa Rica,48,2013,Crème,2743,0,,,,,,
Costa Rica,48,2013,Oeufs,2744,60000,,7000,1000,,51000,
Costa Rica,48,2013,Miel,2745,1000,,,,,1000,
Costa Rica,48,2013,Poissons Eau Douce,2761,29000,,,,,29000,0
Costa Rica,48,2013,Perciform,2762,3000,,,,,3000,0
Costa Rica,48,2013,Poissons Pelagiques,2763,22000,2000,,,,20000,0
Costa Rica,48,2013,"Poissons Marins, Autres",2764,3000,0,,,,3000,0
Costa Rica,48,2013,Crustacés,2765,4000,,,,,4000,0
Costa Rica,48,2013,Cephalopodes,2766,1000,,,,,1000,0
Costa Rica,48,2013,"Mollusques, Autres",2767,2000,,,,,2000,0
Costa Rica,48,2013,Animaux Aquatiques Autre,2769,0,,,,,0,0
Costa Rica,48,2013,Plantes Aquatiques,2775,0,,,,,0,0
Costa Rica,48,2013,Huiles de Poissons,2781,0,0,,,,0,0
Costa Rica,48,2013,Huiles de Foie de Poisso,2782,0,,,,,0,0
Costa Rica,48,2013,Riz (Eq Blanchi),2805,233000,,4000,6000,,223000,0
Costa Rica,48,2013,Lait - Excl Beurre,2848,943000,,,54000,,893000,5000
Costa Rica,48,2013,Miscellanees,2899,,,,,,,
Cuba,49,2013,Blé,2511,786000,112000,,58000,,615000,1000
Cuba,49,2013,Orge,2513,35000,0,,0,35000,,0
Cuba,49,2013,Maïs,2514,1196000,797000,4000,60000,16000,318000,1000
Cuba,49,2013,Seigle,2515,0,0,,,,0,
Cuba,49,2013,Avoine,2516,1000,1000,,,,0,
Cuba,49,2013,Millet,2517,0,0,,,,,
Cuba,49,2013,Sorgho,2518,6000,5000,0,0,,,
Cuba,49,2013,"Céréales, Autres",2520,1000,0,,,,1000,
Cuba,49,2013,Pommes de Terre,2531,119000,2000,3000,2000,,107000,5000
Cuba,49,2013,Manioc,2532,514000,180000,,23000,,285000,26000
Cuba,49,2013,Patates douces,2533,396000,40000,,18000,,310000,29000
Cuba,49,2013,Racines nda,2534,186000,27000,,19000,,140000,
Cuba,49,2013,Ignames,2535,378000,100000,,,,278000,
Cuba,49,2013,"Sucre, canne",2536,16100000,1800000,,,14300000,,
Cuba,49,2013,Sucre Eq Brut,2542,617000,0,,,0,596000,21000
Cuba,49,2013,Edulcorants Autres,2543,2000,,,,,2000,
Cuba,49,2013,Haricots,2546,177000,,3000,0,,175000,0
Cuba,49,2013,Légumineuses Autres,2549,72000,,,1000,,64000,6000
Cuba,49,2013,Noix,2551,0,,,,,0,
Cuba,49,2013,Soja,2555,156000,5000,,,80000,71000,
Cuba,49,2013,Arachides Decortiquees,2556,4000,,0,0,1000,2000,
Cuba,49,2013,Graines de tournesol,2557,0,,,,,0,
Cuba,49,2013,Graines Colza/Moutarde,2558,0,,,,,0,0
Cuba,49,2013,Graines de coton,2559,0,,0,,,,
Cuba,49,2013,Coco (Incl Coprah),2560,65000,,,6000,,58000,
Cuba,49,2013,Sésame,2561,0,,,,,0,
Cuba,49,2013,Olives,2563,1000,,,,,1000,
Cuba,49,2013,"Plantes Oleiferes, Autre",2570,304000,304000,,,,,
Cuba,49,2013,Huile de Soja,2571,87000,,,,,80000,7000
